NAME_PT,NAME_EN,NAME_ES,FAMILY_PT,FAMILY_EN,FAMILY_ES,MODEL,CODE_PATTERN_PLAIN,CODE_PATTERN,CODE_PATTERN_FORMATTED,PLAYLIST,DESCRIPTION_PT,DESCRIPTION_EN,DESCRIPTION_ES,MANUAL_PT,MANUAL_EN,MANUAL_ES,IMAGE
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GH,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0003-PT,MOI730-0003-EN ,MOI730-0003-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GLE,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0000-PT,MOI730-0000-EN ,MOI730-0000-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GLG,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0000-PT,MOI730-0000-EN ,MOI730-0000-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GLV,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0000-PT,MOI730-0000-EN ,MOI730-0000-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GEB,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0001-PT,MOI730-0001-EN ,MOI730-0001-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GGB,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0001-PT,MOI730-0001-EN ,MOI730-0001-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GETW/GGTW,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0002-PT,MOI730-0002-EN ,MOI730-0002-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX G,FLEXOMAX G,FLEXOMAX G,GETB/GGTB,9730yyy ou 59xxxyyy,9730|59730,^(9730|59730)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI730-0004-PT,MOI730-0004-EN ,MOI730-0004-SP,flexomaxGFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSN,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0001-PT,MOI710-0001-EN ,MOI710-0001-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSND,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0001-PT,MOI710-0001-EN ,MOI710-0001-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSNZ,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0007-PT,MOI710-0007-EN ,MOI710-0007-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSNX,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0002-PT,MOI710-0002-EN ,MOI710-0002-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSV,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0002-PT,MOI710-0002-EN ,MOI710-0002-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSZ,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0002-PT,MOI710-0002-EN ,MOI710-0002-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSND-TB,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0003-PT,MOI710-0003-EN,MOI710-0003-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSN-BS,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0008-PT,MOI710-0008-EN,MOI710-0008-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSN-AS,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0004-PT,MOI710-0004-EN ,MOI710-0004-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSN-ARII,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0005-PT,MOI710-0005-EN ,MOI710-0005-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GSN,FLEXOMAX GSN,FLEXOMAX GSN,GSN-UK,9710yyy ou 59xxxyyy,9710|59710,^(9710|59710)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI710-0006-PT,MOI710-0006-EN ,MOI710-0006-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBN,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0002-PT,MOI720-0002-EN,MOI720-0002-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBND,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0002-PT,MOI720-0002-EN,MOI720-0002-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBNDD,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0002-PT,MOI720-0002-EN,MOI720-0002-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBND-AS,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0003-PT,MOI720-0003-EN,MOI720-0003-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBND-TB,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0004-PT,MOI720-0004-EN,MOI720-0004-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBND-ET,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0005-PT,MOI720-0005-EN,MOI720-0005-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBND-EC,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0006-PT,MOI720-0006-EN,MOI720-0006-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBN-A,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0001-PT,MOI720-0001-EN,MOI720-0001-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,FLEXOMAX GBN,FLEXOMAX GBN,FLEXOMAX GBN,GBND-A,9720yyy ou 59xxxyyy,9720|59720,^(9720|59720)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI720-0001-PT,MOI720-0001-EN,MOI720-0001-SP,vulkanFlexibleCouplings
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,SPEFLEX,SPEFLEX,SPEFLEX,SPN,9750yyy ou 59xxxyyy / 9755yyy ou 59xxxyyy,9750|59750|9755|59755,^(9750|59750|9755|59755)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI750-0000-PT,MOI750-0000-EN,MOI750-0000-SP,vulkanFlexibleCouplingsSpedflex
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,SPEFLEX,SPEFLEX,SPEFLEX,SPII,9755yyy ou 59xxxyyy,9755|59755,^(9755|59755)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI750-0000-PT,MOI750-0000-EN,MOI750-0000-SP,vulkanFlexibleCouplingsSpedflex
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,SPEFLEX,SPEFLEX,SPEFLEX,SPE,9755yyy ou 59xxxyyy,9755|59755,^(9755|59755)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI750-0000-PT,MOI750-0000-EN,MOI750-0000-SP,vulkanFlexibleCouplingsSpedflex
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,PINOFLEX,PINOFLEX,PINOFLEX,01,9770yyy ou 59xxxyyy,9770|59770,^(9770|59770)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI770-0000-PT,MOI770-0000-EN,MOI770-0000-SP,pinoflexFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,PINOFLEX,PINOFLEX,PINOFLEX,02,9770yyy ou 59xxxyyy,9770|59770,^(9770|59770)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI770-0000-PT,MOI770-0000-EN,MOI770-0000-SP,pinoflexFlexibleCoupling
Acoplamento Flexível,Flexible Coupling,Acoplamientos Flexible,PINOFLEX,PINOFLEX,PINOFLEX,03,9770yyy ou 59xxxyyy,9770|59770,^(9770|59770)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI770-0000-PT,MOI770-0000-EN,MOI770-0000-SP,pinoflexFlexibleCoupling
Contra-recuo,Backstop,Rueda Antirretrocesso,BAIXA ROTAÇÃO,LOW SPEED,BAJA ROTACIÓN,242 (NFS),9940yyy ou 59xxxyyy / 9941yyy ou 59xxxyyy,9940|59940|9941|59941,^(9940|59940|9941|59941)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI940-0006-PT,MOI940-0006-EN,MOI940-0006-SP,backstopLowspeed
Contra-recuo,Backstop,Rueda Antirretrocesso,BAIXA ROTAÇÃO,LOW SPEED,BAJA ROTACIÓN,231,9940yyy ou 59xxxyyy / 9941yyy ou 59xxxyyy,9940|59940|9941|59941,^(9940|59940|9941|59941)\d{3},https://www.youtube.com/playlist?list=PLEYT1Xb-iELDpGEo2pK75kqvj5nEIz7ub,"Acoplamento flexível torcional, equipado com elemento elástico que funciona em compressão. Apropriado para movimento reversos e flexibilidade multidirecional.","Flexible torsional coupling, equipped with an elastic element that works in compression. Suitable for reverse movement and multidirectional flexibility.","Acoplamiento de torsión flexible, equipado con un elemento elástico que trabaja en compresión. Adecuado para movimiento inverso y flexibilidad multidireccional.",MOI940-0006-PT,MOI940-0006-EN,MOI940-0006-SP,backstopLowspeed
